objectid;usoagregad;grupo;area;ruleid;ano;ruleid_1;shape_Length;shape_Area
9439;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,47478E+11;2;2018;2;7,6385E+14;8,47477E+14
9440;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,90943E+12;2;2018;2;6,41798E+14;1,90943E+14
9441;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,21467E+12;2;2018;2;1,56941E+14;4,21467E+14
9442;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,07654E+13;2;2018;2;1,10219E+14;5,07654E+14
9443;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,88488E+11;2;2018;2;7,78789E+14;2,88488E+14
9444;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,70144E+12;2;2018;2;1,28797E+14;3,70144E+14
9445;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,62024E+13;2;2018;2;1,7413E+14;8,62024E+14
9446;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,02853E+11;2;2018;2;1,94161E+14;2,02853E+14
9447;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,51643E+12;2;2018;2;1,60825E+14;4,51643E+14
9448;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,36146E+11;2;2018;2;2,88583E+13;4,36146E+14
9449;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,68722E+12;2;2018;2;1,49918E+14;4,68722E+14
9450;Cobertura arbórea e arbustiva;Áreas não urbanizadas;65489230696;2;2018;2;3,97712E+13;6,54892E+14
9451;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,9332E+11;2;2018;2;2,35966E+14;2,9332E+14
9452;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,0974E+11;2;2018;2;2,00994E+13;2,09741E+14
9453;Cobertura arbórea e arbustiva;Áreas não urbanizadas;22972488078;2;2018;2;6,60592E+14;2,29726E+14
9454;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,0516E+11;2;2018;2;2,82627E+14;3,0516E+14
9455;Cobertura arbórea e arbustiva;Áreas não urbanizadas;32681412372;2;2018;2;2,20105E+14;3,26814E+14
9456;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,10274E+11;2;2018;2;2,0088E+14;2,10274E+14
9457;Cobertura arbórea e arbustiva;Áreas não urbanizadas;16400899641;2;2018;2;2,95014E+14;1,64009E+13
9458;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,31305E+12;2;2018;2;7,22254E+14;2,31305E+14
9459;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,64614E+11;2;2018;2;4,89528E+13;7,64613E+14
9460;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,53925E+12;2;2018;2;7,87794E+14;1,53926E+14
9461;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,50408E+12;2;2018;2;7,93202E+14;1,50408E+14
9462;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,58756E+12;2;2018;2;1,8007E+12;7,58756E+14
9463;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,86991E+11;2;2018;2;3,3774E+14;6,86991E+14
9464;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,31989E+11;2;2018;2;3,10223E+14;4,31988E+14
9465;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,78224E+11;2;2018;2;4,3226E+14;6,78224E+14
9466;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,90586E+11;2;2018;2;2,95307E+14;4,90586E+14
9467;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,14124E+12;2;2018;2;4,67869E+14;1,14124E+14
9468;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,77864E+11;2;2018;2;3,02758E+14;4,77864E+14
9469;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,2857E+12;2;2018;2;7,28326E+14;1,2857E+14
9470;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,43415E+11;2;2018;2;1,72875E+14;1,43415E+14
9471;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,4043E+13;2;2018;2;3,72378E+14;3,4043E+14
9472;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,64734E+11;2;2018;2;1,15912E+14;6,64734E+14
9473;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,75487E+12;2;2018;2;8,96877E+14;1,75487E+14
9474;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,3685E+11;2;2018;2;1,63389E+14;1,3685E+14
9475;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,17176E+12;2;2018;2;2,60983E+14;5,17176E+14
9476;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,40051E+14;2;2018;2;3,03564E+14;2,40051E+14
9477;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,25922E+13;2;2018;2;6,03743E+14;1,25922E+14
9478;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,31013E+11;2;2018;2;2,08192E+13;2,31012E+14
9479;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,26982E+12;2;2018;2;6,77617E+14;1,26982E+14
9480;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,44487E+11;2;2018;2;3,67326E+14;5,44487E+14
9481;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,61319E+12;2;2018;2;1,71154E+14;3,61319E+14
9482;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,88289E+11;2;2018;2;3,72782E+14;5,88289E+14
9483;Cobertura arbórea e arbustiva;Áreas não urbanizadas;53609735546;2;2018;2;4,09427E+14;5,36098E+14
9484;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,31942E+12;2;2018;2;6,13743E+14;1,31942E+14
9485;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,3959E+11;2;2018;2;2,20943E+14;2,39589E+14
9486;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,42906E+13;2;2018;2;1,84663E+14;6,42906E+14
9487;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,03649E+12;2;2018;2;2,04557E+14;4,03649E+14
9488;Cobertura arbórea e arbustiva;Áreas não urbanizadas;515580049;2;2018;2;1,11262E+13;5,15591E+14
9489;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,14162E+13;2;2018;2;5,7464E+14;1,14162E+14
9490;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,61728E+12;2;2018;2;1,35702E+14;2,61728E+14
9491;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,16007E+12;2;2018;2;6,28355E+14;1,16007E+14
9492;Cobertura arbórea e arbustiva;Áreas não urbanizadas;37815045872;2;2018;2;3,49106E+14;3,78151E+13
9493;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,95623E+11;2;2018;2;2,78884E+14;4,95623E+14
9494;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,77791E+11;2;2018;2;2,24187E+14;2,77792E+14
9495;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,94816E+11;2;2018;2;5,27261E+14;9,94816E+14
9496;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,79518E+11;2;2018;2;3,78704E+14;7,79518E+14
9497;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,88258E+12;2;2018;2;2,3802E+14;8,88258E+14
9498;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,2926E+12;2;2018;2;5,70938E+14;1,2926E+14
9499;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,10234E+12;2;2018;2;1,44824E+14;6,10234E+14
9500;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,5092E+11;2;2018;2;3,14514E+14;4,5092E+14
9501;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,93798E+13;2;2018;2;3,73943E+14;1,93798E+14
9502;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,91453E+11;2;2018;2;2,35323E+14;1,91453E+14
9503;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,43645E+13;2;2018;2;1,76817E+14;8,43645E+14
9504;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,37925E+13;2;2018;2;9,18953E+14;3,37925E+14
9505;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,00559E+11;2;2018;2;3,99665E+14;7,00559E+14
9506;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,34809E+11;2;2018;2;3,28342E+14;5,34809E+14
9507;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,53479E+11;2;2018;2;3,40484E+14;3,53479E+13
9508;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,32305E+12;2;2018;2;9,68635E+14;4,32305E+14
9509;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,8077E+11;2;2018;2;3,57719E+13;6,80771E+14
9510;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,68432E+12;2;2018;2;1,26201E+14;3,68432E+14
9511;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,53413E+11;2;2018;2;5,07692E+14;8,53413E+14
9512;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,32638E+11;2;2018;2;1,55827E+14;1,32639E+14
9513;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,09562E+12;2;2018;2;1,38948E+14;7,09562E+14
9514;Cobertura arbórea e arbustiva;Áreas não urbanizadas;58396611723;2;2018;2;3,08011E+14;5,83966E+14
9515;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,84693E+11;2;2018;2;9,3991E+14;2,84693E+14
9516;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,28891E+11;2;2018;2;3,25632E+14;5,28892E+14
9517;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,51176E+11;2;2018;2;2,2933E+14;3,51176E+14
9518;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,66752E+11;2;2018;2;5,65089E+14;9,66753E+14
9519;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,68724E+12;2;2018;2;1,09662E+14;3,68724E+14
9520;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,22808E+12;2;2018;2;1,31783E+14;9,22808E+14
9521;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,34192E+13;2;2018;2;1,28632E+14;6,34192E+14
9522;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,49613E+11;2;2018;2;2,99248E+14;3,49612E+14
9523;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,04464E+12;2;2018;2;1,77006E+14;7,04464E+14
9524;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,17265E+11;2;2018;2;6,51571E+14;1,17265E+14
9525;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,21888E+12;2;2018;2;6,27044E+14;1,21888E+13
9526;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,71203E+11;2;2018;2;4,29021E+14;9,71203E+14
9527;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,46033E+11;2;2018;2;6,90373E+14;4,46033E+13
9528;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,11354E+14;2;2018;2;9,13622E+14;1,11354E+14
9529;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,76374E+12;2;2018;2;5,73134E+14;1,76374E+14
9530;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,81069E+11;2;2018;2;3,55213E+14;5,81069E+14
9531;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,4456E+11;2;2018;2;2,18515E+14;2,4456E+14
9532;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,21362E+11;2;2018;2;5,79487E+14;1,21362E+14
9533;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,34975E+11;2;2018;2;5,39981E+14;1,34975E+14
9534;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,71589E+12;2;2018;2;5,40199E+14;1,71589E+14
9535;Cobertura arbórea e arbustiva;Áreas não urbanizadas;91736679571;2;2018;2;2,6154E+14;9,17366E+14
9536;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,06146E+12;2;2018;2;8,46871E+13;1,06146E+14
9537;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,0537E+11;2;2018;2;8,44263E+14;2,0537E+14
9538;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,94598E+11;2;2018;2;1,78136E+14;1,94598E+14
9539;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,22668E+13;2;2018;2;1,37571E+14;5,22668E+14
9540;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,79558E+11;2;2018;2;5,35361E+14;9,79557E+13
9541;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,8768E+11;2;2018;2;5,6512E+14;9,8768E+13
9542;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,11233E+12;2;2018;2;1,99232E+14;5,11233E+14
9543;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,59651E+11;2;2018;2;3,49136E+14;4,59651E+14
9544;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,17618E+11;2;2018;2;3,6114E+14;6,17618E+14
9545;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,16563E+11;2;2018;2;5,47252E+14;1,16563E+14
9546;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,63351E+12;2;2018;2;9,57917E+14;2,63351E+14
9547;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,46162E+11;2;2018;2;4,49164E+14;4,46162E+14
9548;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,35652E+11;2;2018;2;4,19443E+14;7,35652E+14
9549;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,07146E+12;2;2018;2;4,14077E+14;1,07146E+14
9550;Cobertura arbórea e arbustiva;Áreas não urbanizadas;45116195983;2;2018;2;3,0393E+14;4,51162E+14
9551;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,12563E+11;2;2018;2;4,07742E+14;6,12563E+14
9552;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,86633E+11;2;2018;2;3,4948E+14;5,86633E+14
9553;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,05703E+11;2;2018;2;4,46779E+14;9,05704E+14
9554;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,77849E+12;2;2018;2;8,70794E+14;3,77849E+14
9555;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,95377E+11;2;2018;2;4,75828E+14;7,95376E+14
9556;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,81498E+11;2;2018;2;1,68523E+14;1,81498E+14
9557;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,8698E+12;2;2018;2;9,80414E+14;2,8698E+14
9558;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,33017E+13;2;2018;2;2,21281E+13;1,33017E+13
9559;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,04882E+11;2;2018;2;2,56112E+14;4,04882E+14
9560;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,32056E+12;2;2018;2;4,9154E+13;1,32056E+14
9561;Cobertura arbórea e arbustiva;Áreas não urbanizadas;21252179433;2;2018;2;2,13476E+14;2,12522E+14
9562;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,99041E+12;2;2018;2;1,54524E+14;1,99041E+14
9563;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,88734E+12;2;2018;2;1,67823E+14;4,88734E+14
9564;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,32711E+11;2;2018;2;6,55785E+14;2,32711E+14
9565;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,91814E+12;2;2018;2;1,12532E+14;1,91815E+14
9566;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,95442E+12;2;2018;2;1,91883E+14;6,95442E+14
9567;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,21023E+12;2;2018;2;1,27297E+14;2,21023E+14
9568;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,15692E+12;2;2018;2;1,73186E+14;4,15692E+14
9569;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,90366E+11;2;2018;2;2,50679E+14;3,90366E+14
9570;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,69264E+11;2;2018;2;5,19904E+14;6,69265E+14
9571;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,51168E+11;2;2018;2;3,7217E+14;3,51168E+14
9572;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,09082E+12;2;2018;2;2,02289E+14;5,09082E+14
9573;Cobertura arbórea e arbustiva;Áreas não urbanizadas;4,54335E+11;2;2018;2;3,49178E+14;4,54335E+14
9574;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,55401E+13;2;2018;2;4,88406E+14;1,55401E+14
9575;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,82887E+12;2;2018;2;2,16649E+14;5,82887E+14
9576;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,40494E+11;2;2018;2;5,09346E+14;1,40494E+14
9577;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,01959E+12;2;2018;2;8,50477E+14;2,01959E+14
9578;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,16494E+13;2;2018;2;4,75804E+14;3,16494E+14
9579;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,95356E+13;2;2018;2;5,23413E+14;1,95356E+14
9580;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,95728E+11;2;2018;2;2,60798E+14;3,95728E+14
9581;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,83965E+12;2;2018;2;1,89853E+14;7,83965E+14
9582;Cobertura arbórea e arbustiva;Áreas não urbanizadas;22697585465;2;2018;2;2,48413E+14;2,26976E+14
9583;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1864249076;2;2018;2;2,02611E+14;1,86425E+14
9584;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,20786E+11;2;2018;2;1,94868E+14;1,20785E+14
9585;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,68743E+12;2;2018;2;2,35688E+14;7,68743E+14
9586;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,36254E+11;2;2018;2;3,72224E+14;7,36255E+12
9587;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,07553E+12;2;2018;2;5,23035E+14;7,07553E+14
9588;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,10678E+11;2;2018;2;2,70771E+14;3,10678E+14
9589;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,11988E+12;2;2018;2;9,48648E+14;3,11988E+14
9590;Cobertura arbórea e arbustiva;Áreas não urbanizadas;10692589635;2;2018;2;4,69035E+14;1,06925E+14
9591;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,29622E+12;2;2018;2;1,27952E+14;3,29622E+14
9592;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,17115E+12;2;2018;2;1,15769E+14;2,17115E+14
9593;Cobertura arbórea e arbustiva;Áreas não urbanizadas;18127634014;2;2018;2;1,7521E+14;1,81276E+14
9594;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,64286E+12;2;2018;2;5,83301E+14;1,64287E+14
9595;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,31626E+11;2;2018;2;3,40899E+14;5,31626E+12
9596;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,26234E+11;2;2018;2;2,97498E+14;3,26234E+14
9597;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,70331E+12;2;2018;2;1,57518E+14;3,70331E+14
9598;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,73611E+12;2;2018;2;8,3051E+14;1,73611E+14
9599;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,42999E+12;2;2018;2;1,04115E+14;3,42999E+14
9600;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,71716E+11;2;2018;2;5,48004E+14;7,71716E+14
9601;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,01448E+12;2;2018;2;9,58364E+14;2,01448E+14
9602;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,55916E+11;2;2018;2;3,68585E+14;3,55916E+14
9603;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,45432E+11;2;2018;2;4,06513E+14;7,45432E+14
9604;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,52849E+11;2;2018;2;2,42575E+14;3,52849E+14
9605;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,45968E+11;2;2018;2;3,79042E+13;6,45968E+14
9606;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,39501E+12;2;2018;2;1,48092E+14;3,39502E+14
9607;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,83461E+11;2;2018;2;4,6425E+14;8,83462E+14
9608;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,96236E+11;2;2018;2;3,91948E+13;7,96235E+14
9609;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,76277E+12;2;2018;2;7,12436E+14;1,76277E+14
9610;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,95297E+11;2;2018;2;3,93543E+14;5,95297E+14
9611;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,20593E+11;2;2018;2;6,97813E+14;9,20592E+14
9612;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,79519E+13;2;2018;2;3,78596E+14;1,79519E+14
9613;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,15819E+11;2;2018;2;3,22479E+13;7,15819E+14
9614;Cobertura arbórea e arbustiva;Áreas não urbanizadas;9,78909E+11;2;2018;2;4,07288E+14;9,78909E+13
9615;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,29609E+12;2;2018;2;1,06733E+14;2,29609E+14
9616;Cobertura arbórea e arbustiva;Áreas não urbanizadas;34572923589;2;2018;2;2,35181E+12;3,45729E+14
9617;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,22663E+12;2;2018;2;7,21049E+14;1,22663E+14
9618;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,35508E+11;2;2018;2;2,35084E+13;2,35508E+13
9619;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,33199E+11;2;2018;2;3,47845E+14;5,33199E+14
9620;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,98062E+12;2;2018;2;1,13493E+14;1,98062E+14
9621;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,4289E+12;2;2018;2;1,54935E+14;5,4289E+14
9622;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,02404E+12;2;2018;2;4,58378E+14;1,02404E+14
9623;Cobertura arbórea e arbustiva;Áreas não urbanizadas;2,79955E+12;2;2018;2;9,26299E+14;2,79955E+13
9624;Cobertura arbórea e arbustiva;Áreas não urbanizadas;6,26446E+12;2;2018;2;1,1284E+14;6,26446E+14
9625;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,79577E+11;2;2018;2;3,55053E+14;3,79577E+13
9626;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,55739E+11;2;2018;2;9,24958E+14;8,55738E+14
9627;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,07499E+12;2;2018;2;4,82364E+14;1,07499E+14
9628;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,47943E+11;2;2018;2;3,83041E+14;8,47944E+14
9629;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,19233E+11;2;2018;2;3,02752E+14;5,19233E+14
9630;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,53688E+11;2;2018;2;2,35976E+14;3,53688E+13
9631;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,43691E+11;2;2018;2;1,94839E+13;1,43691E+14
9632;Cobertura arbórea e arbustiva;Áreas não urbanizadas;1,79069E+12;2;2018;2;1,08398E+14;1,79068E+14
9633;Cobertura arbórea e arbustiva;Áreas não urbanizadas;7,07065E+11;2;2018;2;3,31192E+14;7,07065E+14
9634;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,91367E+12;2;2018;2;1,62188E+14;8,91368E+14
9635;Cobertura arbórea e arbustiva;Áreas não urbanizadas;8,13312E+11;2;2018;2;4,30572E+14;8,13312E+14
9636;Cobertura arbórea e arbustiva;Áreas não urbanizadas;5,23324E+11;2;2018;2;5,17494E+14;5,23324E+14
9637;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,15345E+11;2;2018;2;2,15811E+14;3,15345E+14
9638;Cobertura arbórea e arbustiva;Áreas não urbanizadas;3,33658E+11;2;2018;2;2,7328E+14;3,33657E+14
